variant,seed,round,server_da_steps_per_round,server_da_total_steps_so_far,accuracy,macro_f1,nll,ece,mean_confidence,error_count,recall_class_0,recall_class_1,recall_class_2,recall_class_3,checkpoint_sha256,evaluation_seconds,evidence_status,test_used_for_selection
DA30,42,10,30,300,0.913235294117647,0.9118549204810387,0.26227432848581467,0.021554423101684605,0.9347897172193317,118,0.9823529411764705,0.7970588235294118,0.8852941176470588,0.9882352941176471,654168f6343b9b1240d6a5e2f2f37547c5b39cdea3517c94b102254bd6629f3d,1.426861000014469,blocked_observability_contract_technical_result_only,False
DA30,42,11,30,330,0.9338235294117647,0.9344024997370263,0.17476575144189496,0.027266050765619554,0.9499784636804286,90,0.9470588235294117,0.8970588235294118,0.8970588235294118,0.9941176470588236,074e9517748c0bf35950f1f7fba28d6af3ecc329099106c5b8abbd0c5c04782a,1.2042052999604493,blocked_observability_contract_technical_result_only,False
DA30,42,12,30,360,0.9397058823529412,0.9403494784663119,0.1716947732707735,0.01992523260414603,0.958729514194762,82,0.95,0.8823529411764706,0.9323529411764706,0.9941176470588236,10b28f8b3eadc4c7b67c3846b40f5d23de24cdaf173ec0c84f3d446e613cce22,0.46268350002355874,blocked_observability_contract_technical_result_only,False
DA30,42,13,30,390,0.9330882352941177,0.9336276790622555,0.20094295554160532,0.03133720950606992,0.961489059184404,91,0.9029411764705882,0.9029411764705882,0.9294117647058824,0.9970588235294118,700d57dcfa9ea5141f93df3335604639df146c835b75609e6f347dc6ff208d83,0.4095499999821186,blocked_observability_contract_technical_result_only,False
DA30,42,14,30,420,0.9595588235294118,0.9598242141805442,0.14143118087324164,0.016952151213498676,0.9737858262351331,55,0.9352941176470588,0.9647058823529412,0.9411764705882353,0.9970588235294118,43263c298393d8e3c7f4ae3599192ebfd426016a9b0e80f0f4b03a4d1f1f273a,1.0601722999708727,blocked_observability_contract_technical_result_only,False
DA30,42,15,30,450,0.9727941176470588,0.9729205471146581,0.09106703816583783,0.009761902887155092,0.9770352057893487,37,0.9735294117647059,0.9647058823529412,0.961764705882353,0.9911764705882353,6d8651785ee9956cd6f799e4633a84735e7cf57d154dda61c3cf12420a4a7c1c,0.6674591000191867,blocked_observability_contract_technical_result_only,False
DA30,42,16,30,480,0.9632352941176471,0.9630819290393828,0.13803896446637878,0.019019026068203576,0.978346236378831,50,0.9676470588235294,0.9147058823529411,0.9735294117647059,0.9970588235294118,3fd403b8b1d2b3f3c84137844d900c01c7a46ce0e7309bc1ff77c1f020321025,0.6486951999831945,blocked_observability_contract_technical_result_only,False
DA30,42,17,30,510,0.9808823529411764,0.9809144507662002,0.07661397546246446,0.006237821565831311,0.984033621168312,26,0.9794117647058823,0.9941176470588236,0.9588235294117647,0.9911764705882353,ec49c3cf9899939770d942244106078c67d4162c791e2f72c20f8839c5549880,0.695911500020884,blocked_observability_contract_technical_result_only,False
DA30,42,18,30,540,0.9742647058823529,0.9743338008987527,0.10412224478933517,0.0131393772276009,0.984145164533573,35,0.95,0.9911764705882353,0.961764705882353,0.9941176470588236,ac715664ef2919337b6ea4e46fc02ffdd9452be2f04c0f4de998d8f0558d2ba1,0.6477913999697194,blocked_observability_contract_technical_result_only,False
DA30,42,19,30,570,0.9808823529411764,0.9809063468999115,0.08566901502504574,0.011458346160019176,0.9871211406062631,26,0.9647058823529412,0.9911764705882353,0.9764705882352941,0.9911764705882353,26eeddfb91c8bc4f30688b93042861043d35b69c32ce17aa269d6ecbe765ca36,0.5467995000071824,blocked_observability_contract_technical_result_only,False
DA30,42,20,30,600,0.9852941176470589,0.9853081779414017,0.06804715859960178,0.007690150203073813,0.9882489927989595,20,0.9852941176470589,0.9941176470588236,0.9705882352941176,0.9911764705882353,31fec7839954d5348e131b4efd064cd9dc0ba922b5ce1707e915aaf0c31b8056,0.8398960999911651,blocked_observability_contract_technical_result_only,False
DA30,42,21,30,630,0.9823529411764705,0.9823902904875674,0.07835331985272896,0.010031766159569477,0.9898794146364226,24,0.9705882352941176,0.9911764705882353,0.9735294117647059,0.9941176470588236,7c73b3170ade759e49d72527f8c6a92a881fd6db0281c2cce41d2722cd95ce0a,0.5775305000133812,blocked_observability_contract_technical_result_only,False
DA30,42,22,30,660,0.9860294117647059,0.9860406754736593,0.07167824918140868,0.009307640440323785,0.9906467677915798,19,0.9823529411764705,0.9970588235294118,0.9764705882352941,0.9882352941176471,031584b8906ab726819bb1e657e84ae8ef8e54736e412bbabd9a5790059a6694,0.5311246999772266,blocked_observability_contract_technical_result_only,False
DA30,42,23,30,690,0.9772058823529411,0.9771973369129546,0.1098297446765142,0.015744028810192608,0.9901233359294779,31,0.9970588235294118,0.9382352941176471,0.9823529411764705,0.9911764705882353,a610db6bed8823dd1f3909fe50f2061fcc868fd1a7fb0314348d53fe8090a1c0,0.7823635000968352,blocked_observability_contract_technical_result_only,False
DA30,42,24,30,720,0.9882352941176471,0.9882360872556492,0.060175635940635804,0.007957114629885752,0.9909415785004111,16,0.9941176470588236,0.9764705882352941,0.9882352941176471,0.9941176470588236,95082c72256f081111b6537d39da525e2e40164df2ca997f7050696c0a7b43f5,0.834324200055562,blocked_observability_contract_technical_result_only,False
DA30,42,25,30,750,0.9860294117647059,0.9860525311861753,0.07212931245957636,0.007258776356192202,0.9923557999379494,19,0.9764705882352941,0.9882352941176471,0.9852941176470589,0.9941176470588236,203612c88ba9ed839ee8876dfc347ad9ac18e5b05f60da888b1ab9c7caa197df,0.594490300049074,blocked_observability_contract_technical_result_only,False
