step,source_ce,coral_loss,global_mmd2,adversarial_loss,weighted_coral,weighted_global_mmd2,weighted_adversarial,total_loss,target_batch_size,target_label_object_present,target_ce_status,class_conditional_coral_status,class_mmd_status,stage_mmd_status,target_proto_anchor_status,pseudo_label_status
2082,0.0014465267304331064,7.815126991772559e-06,0.2235463261604309,-0.4261302947998047,3.907563495886279e-06,0.11177316308021545,-0.21306514739990234,-0.09984154999256134,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2083,0.0023689696099609137,6.872594440210378e-06,0.1993655562400818,-0.38027191162109375,3.436297220105189e-06,0.0996827781200409,-0.19013595581054688,-0.08808077126741409,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2084,0.0020485185086727142,5.6503645282646175e-06,0.13093817234039307,-0.33197593688964844,2.8251822641323088e-06,0.06546908617019653,-0.16598796844482422,-0.09846753627061844,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2085,0.001555553637444973,6.062501597625669e-06,0.2151871919631958,-0.40886378288269043,3.0312507988128345e-06,0.1075935959815979,-0.20443189144134521,-0.09527970850467682,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2086,0.0016130665317177773,5.430170858744532e-06,0.13956081867218018,-0.3538475036621094,2.715085429372266e-06,0.06978040933609009,-0.1769237518310547,-0.10552755743265152,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2087,0.003010327462106943,5.6313074310310185e-06,0.1658029556274414,-0.3531990051269531,2.8156537155155092e-06,0.0829014778137207,-0.17659950256347656,-0.09068488329648972,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2088,0.00215246737934649,4.917504611512413e-06,0.11535841226577759,-0.3231978416442871,2.4587523057562066e-06,0.057679206132888794,-0.16159892082214355,-0.10176478326320648,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2089,0.0021745534613728523,7.179542080848478e-06,0.18395394086837769,-0.3967103958129883,3.589771040424239e-06,0.09197697043418884,-0.19835519790649414,-0.1042000874876976,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2090,0.0026819980703294277,3.2366870073019527e-06,0.1059802770614624,-0.31114768981933594,1.6183435036509763e-06,0.0529901385307312,-0.15557384490966797,-0.09990008920431137,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2091,0.002463405719026923,4.6968948481662665e-06,0.15310609340667725,-0.3552865982055664,2.3484474240831332e-06,0.07655304670333862,-0.1776432991027832,-0.09862449765205383,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2092,0.01460515707731247,7.206251666502794e-06,0.16428720951080322,-0.3806266784667969,3.603125833251397e-06,0.08214360475540161,-0.19031333923339844,-0.09356097131967545,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2093,0.0015264222165569663,5.1596452976809815e-06,0.14667242765426636,-0.38233041763305664,2.5798226488404907e-06,0.07333621382713318,-0.19116520881652832,-0.11629999428987503,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2094,0.00166737858671695,9.655096619098913e-06,0.17390751838684082,-0.3650045394897461,4.8275483095494565e-06,0.08695375919342041,-0.18250226974487305,-0.09387630224227905,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2095,0.0021084200125187635,6.224965090950718e-06,0.15503919124603271,-0.34513115882873535,3.112482545475359e-06,0.07751959562301636,-0.17256557941436768,-0.09293445199728012,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2096,0.0027491669170558453,4.898003226116998e-06,0.20464813709259033,-0.37518930435180664,2.449001613058499e-06,0.10232406854629517,-0.18759465217590332,-0.08251896500587463,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2097,0.0013564766850322485,8.960017112258356e-06,0.1942337155342102,-0.36163997650146484,4.480008556129178e-06,0.0971168577671051,-0.18081998825073242,-0.08234217017889023,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2098,0.001931984443217516,5.704813702323008e-06,0.16112911701202393,-0.37894392013549805,2.852406851161504e-06,0.08056455850601196,-0.18947196006774902,-0.10697256773710251,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2099,0.0026060936506837606,6.403683983080555e-06,0.1366339921951294,-0.3307020664215088,3.2018419915402774e-06,0.0683169960975647,-0.1653510332107544,-0.09442473948001862,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2100,0.0020852999296039343,8.496697773807682e-06,0.15863507986068726,-0.3692591190338135,4.248348886903841e-06,0.07931753993034363,-0.18462955951690674,-0.10322247445583344,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2101,0.0018582578049972653,8.386288754991256e-06,0.22398865222930908,-0.43805408477783203,4.193144377495628e-06,0.11199432611465454,-0.21902704238891602,-0.10517026484012604,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2102,0.002530402736738324,4.230596005072584e-06,0.17605775594711304,-0.32915592193603516,2.115298002536292e-06,0.08802887797355652,-0.16457796096801758,-0.07401656359434128,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2103,0.002626165049150586,5.303697889758041e-06,0.14568358659744263,-0.37052106857299805,2.6518489448790206e-06,0.07284179329872131,-0.18526053428649902,-0.10978992283344269,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2104,0.0016810598317533731,5.604172201856272e-06,0.15144652128219604,-0.3617689609527588,2.802086100928136e-06,0.07572326064109802,-0.1808844804763794,-0.1034773588180542,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2105,0.0016136198537424207,6.049456260370789e-06,0.18894749879837036,-0.422518253326416,3.0247281301853945e-06,0.09447374939918518,-0.211259126663208,-0.1151687353849411,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2106,0.0013716438552364707,6.015115559421247e-06,0.1471218466758728,-0.3456296920776367,3.0075577797106234e-06,0.0735609233379364,-0.17281484603881836,-0.09787926822900772,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2107,0.0013115477049723268,5.46141609447659e-06,0.1623874306678772,-0.3735370635986328,2.730708047238295e-06,0.0811937153339386,-0.1867685317993164,-0.10426054149866104,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2108,0.0015620548510923982,4.6219388423196506e-06,0.13692694902420044,-0.3224670886993408,2.3109694211598253e-06,0.06846347451210022,-0.1612335443496704,-0.09120570123195648,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2109,0.0020542487036436796,6.073900294722989e-06,0.1439516544342041,-0.33361196517944336,3.0369501473614946e-06,0.07197582721710205,-0.16680598258972168,-0.09277287125587463,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2110,0.0018498407443985343,5.752503966505174e-06,0.14939922094345093,-0.3523738384246826,2.876251983252587e-06,0.07469961047172546,-0.1761869192123413,-0.09963459521532059,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2111,0.0013161537935957313,6.296612809819635e-06,0.15021324157714844,-0.37363409996032715,3.1483064049098175e-06,0.07510662078857422,-0.18681704998016357,-0.11039112508296967,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2112,0.0013407801743596792,5.936874003964476e-06,0.10750657320022583,-0.32833409309387207,2.968437001982238e-06,0.053753286600112915,-0.16416704654693604,-0.10907001048326492,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2113,0.001645279466174543,4.2710489651653916e-06,0.16403788328170776,-0.3878462314605713,2.1355244825826958e-06,0.08201894164085388,-0.19392311573028564,-0.11025676131248474,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2114,0.0019117785850539804,7.173313406383386e-06,0.17662984132766724,-0.38114356994628906,3.586656703191693e-06,0.08831492066383362,-0.19057178497314453,-0.10034149885177612,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2115,0.0014156857505440712,8.154021998052485e-06,0.1875770092010498,-0.3985319137573242,4.077010999026243e-06,0.0937885046005249,-0.1992659568786621,-0.1040576919913292,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2116,0.001654801657423377,5.901393251406262e-06,0.17158818244934082,-0.4007422924041748,2.950696625703131e-06,0.08579409122467041,-0.2003711462020874,-0.11291930079460144,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2117,0.0013666728045791388,5.986445103189908e-06,0.16160136461257935,-0.36132097244262695,2.993222551594954e-06,0.08080068230628967,-0.18066048622131348,-0.0984901413321495,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2118,0.0013245010050013661,7.190347787400242e-06,0.18607831001281738,-0.41956472396850586,3.595173893700121e-06,0.09303915500640869,-0.20978236198425293,-0.11541511118412018,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2119,0.0017578238621354103,6.955218395887641e-06,0.15535873174667358,-0.3441295623779297,3.4776091979438206e-06,0.07767936587333679,-0.17206478118896484,-0.09262411296367645,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2120,0.0019552847370505333,5.711403446184704e-06,0.1424705982208252,-0.3549489974975586,2.855701723092352e-06,0.0712352991104126,-0.1774744987487793,-0.10428106039762497,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2121,0.0014062384143471718,6.16293527855305e-06,0.1690303087234497,-0.38365626335144043,3.081467639276525e-06,0.08451515436172485,-0.19182813167572021,-0.10590365529060364,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2122,0.0022354070097208023,4.018712843389949e-06,0.15274298191070557,-0.3794569969177246,2.0093564216949744e-06,0.07637149095535278,-0.1897284984588623,-0.1111195906996727,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2123,0.0017026911955326796,4.521049959294032e-06,0.1249813437461853,-0.32457399368286133,2.260524979647016e-06,0.06249067187309265,-0.16228699684143066,-0.09809137135744095,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2124,0.0024040124844759703,5.190400315768784e-06,0.1350124478340149,-0.3451669216156006,2.595200157884392e-06,0.06750622391700745,-0.1725834608078003,-0.10267063230276108,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2125,0.0030393674969673157,6.992300313868327e-06,0.15566956996917725,-0.3616447448730469,3.4961501569341635e-06,0.07783478498458862,-0.18082237243652344,-0.09994472563266754,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2126,0.00388142978772521,6.882830803078832e-06,0.20073622465133667,-0.39256906509399414,3.441415401539416e-06,0.10036811232566833,-0.19628453254699707,-0.09203154593706131,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2127,0.0023638515267521143,5.731210876547266e-06,0.20003753900527954,-0.41490721702575684,2.865605438273633e-06,0.10001876950263977,-0.20745360851287842,-0.10506812483072281,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2128,0.0013220085529610515,5.243594387138728e-06,0.14389806985855103,-0.3450467586517334,2.621797193569364e-06,0.07194903492927551,-0.1725233793258667,-0.0992497131228447,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2129,0.0015184773365035653,7.099331469362369e-06,0.23349106311798096,-0.3986194133758545,3.5496657346811844e-06,0.11674553155899048,-0.19930970668792725,-0.08104214817285538,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2130,0.001833167509175837,6.772585038561374e-06,0.19220197200775146,-0.3907022476196289,3.386292519280687e-06,0.09610098600387573,-0.19535112380981445,-0.09741358458995819,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2131,0.0018995587015524507,6.348996066662949e-06,0.16277116537094116,-0.39511752128601074,3.1744980333314743e-06,0.08138558268547058,-0.19755876064300537,-0.11427044123411179,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2132,0.0018721941160038114,7.141902642615605e-06,0.18578636646270752,-0.4021487236022949,3.5709513213078026e-06,0.09289318323135376,-0.20107436180114746,-0.10630541294813156,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2133,0.0016668231692165136,6.090147962822812e-06,0.16643786430358887,-0.41376686096191406,3.045073981411406e-06,0.08321893215179443,-0.20688343048095703,-0.12199462950229645,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2134,0.0015794025966897607,5.671430699294433e-06,0.1886712908744812,-0.43213653564453125,2.8357153496472165e-06,0.0943356454372406,-0.21606826782226562,-0.12015038728713989,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2135,0.0026546299923211336,5.556813448492903e-06,0.14599907398223877,-0.3697090148925781,2.7784067242464516e-06,0.07299953699111938,-0.18485450744628906,-0.10919756442308426,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2136,0.0022153549361974,5.60604848942603e-06,0.19065463542938232,-0.3467679023742676,2.803024244713015e-06,0.09532731771469116,-0.1733839511871338,-0.07583847641944885,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2137,0.0036200752947479486,4.981900019629393e-06,0.15415692329406738,-0.3308093547821045,2.4909500098146964e-06,0.07707846164703369,-0.16540467739105225,-0.08470364660024643,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2138,0.00237622344866395,4.964887466485379e-06,0.14089196920394897,-0.34033632278442383,2.4824437332426896e-06,0.07044598460197449,-0.17016816139221191,-0.09734347462654114,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2139,0.001286232378333807,9.179155313177034e-06,0.19767767190933228,-0.345034122467041,4.589577656588517e-06,0.09883883595466614,-0.1725170612335205,-0.07238740473985672,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2140,0.0012659230269491673,8.158426680893172e-06,0.28270816802978516,-0.49149274826049805,4.079213340446586e-06,0.14135408401489258,-0.24574637413024902,-0.1031222939491272,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2141,0.0019530070712789893,5.014513135392917e-06,0.17137622833251953,-0.4158165454864502,2.5072565676964587e-06,0.08568811416625977,-0.2079082727432251,-0.12026464194059372,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2142,0.0014467457076534629,4.184217232250376e-06,0.13573455810546875,-0.3459181785583496,2.092108616125188e-06,0.06786727905273438,-0.1729590892791748,-0.10364297032356262,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2143,0.001305185491219163,5.052161668572808e-06,0.15261149406433105,-0.3505086898803711,2.526080834286404e-06,0.07630574703216553,-0.17525434494018555,-0.09764088690280914,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2144,0.002852458506822586,4.0630357034388e-06,0.169583261013031,-0.3127152919769287,2.0315178517194e-06,0.0847916305065155,-0.15635764598846436,-0.0687115266919136,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2145,0.0017165160970762372,5.813952611788409e-06,0.1668682098388672,-0.3981451988220215,2.9069763058942044e-06,0.0834341049194336,-0.19907259941101074,-0.11391907185316086,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2146,0.0016902259085327387,6.161757482914254e-06,0.1651294231414795,-0.3259568214416504,3.080878741457127e-06,0.08256471157073975,-0.1629784107208252,-0.07872039079666138,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2147,0.001536786206997931,4.908413302473491e-06,0.16503363847732544,-0.38258862495422363,2.4542066512367455e-06,0.08251681923866272,-0.19129431247711182,-0.10723825544118881,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2148,0.0020012720488011837,8.567831173422746e-06,0.25200849771499634,-0.448270320892334,4.283915586711373e-06,0.12600424885749817,-0.224135160446167,-0.09612534940242767,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2149,0.0015826906310394406,6.08503751209355e-06,0.1759994626045227,-0.41432738304138184,3.042518756046775e-06,0.08799973130226135,-0.20716369152069092,-0.11757822334766388,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2150,0.001647789147682488,6.5174317569471896e-06,0.17001628875732422,-0.3883392810821533,3.2587158784735948e-06,0.08500814437866211,-0.19416964054107666,-0.10751044750213623,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2151,0.0012826640158891678,7.321132670767838e-06,0.1774490475654602,-0.4046156406402588,3.660566335383919e-06,0.0887245237827301,-0.2023078203201294,-0.11229696869850159,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2152,0.0017269279342144728,6.4652067521819845e-06,0.16676628589630127,-0.3819692134857178,3.2326033760909922e-06,0.08338314294815063,-0.1909846067428589,-0.1058713048696518,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2153,0.0022703176364302635,4.619475475919899e-06,0.15889477729797363,-0.39216041564941406,2.3097377379599493e-06,0.07944738864898682,-0.19608020782470703,-0.11436019092798233,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2154,0.0017330736154690385,5.6774529184622224e-06,0.17536836862564087,-0.4048759937286377,2.8387264592311112e-06,0.08768418431282043,-0.20243799686431885,-0.11301790177822113,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2155,0.002117026597261429,4.594076017383486e-06,0.14483314752578735,-0.3401012420654297,2.297038008691743e-06,0.07241657376289368,-0.17005062103271484,-0.09551472216844559,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2156,0.0016787470085546374,7.1577023845748045e-06,0.20534437894821167,-0.3524811267852783,3.5788511922874022e-06,0.10267218947410583,-0.17624056339263916,-0.07188604772090912,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2157,0.0015244249952957034,5.816492830490461e-06,0.18202680349349976,-0.43372201919555664,2.9082464152452303e-06,0.09101340174674988,-0.21686100959777832,-0.12432027608156204,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2158,0.0018911085790023208,6.139429387985729e-06,0.2082216739654541,-0.4539508819580078,3.0697146939928643e-06,0.10411083698272705,-0.2269754409790039,-0.12097042798995972,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2159,0.0018973301630467176,8.08430922916159e-06,0.21266013383865356,-0.4217040538787842,4.042154614580795e-06,0.10633006691932678,-0.2108520269393921,-0.10262058675289154,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2160,0.0028236035723239183,9.758779924595729e-06,0.21539312601089478,-0.366046667098999,4.879389962297864e-06,0.10769656300544739,-0.1830233335494995,-0.07249828428030014,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2161,0.0024267896078526974,1.0128815119969659e-05,0.22309184074401855,-0.4247400760650635,5.064407559984829e-06,0.11154592037200928,-0.21237003803253174,-0.09839226305484772,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2162,0.0015822781715542078,5.476175829244312e-06,0.15894222259521484,-0.3706653118133545,2.738087914622156e-06,0.07947111129760742,-0.18533265590667725,-0.10427653044462204,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2163,0.0013749506324529648,5.162995876162313e-06,0.16665399074554443,-0.41094541549682617,2.5814979380811565e-06,0.08332699537277222,-0.20547270774841309,-0.12076818197965622,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2164,0.001710226177237928,7.96797303337371e-06,0.22432738542556763,-0.46378064155578613,3.983986516686855e-06,0.11216369271278381,-0.23189032077789307,-0.11801242083311081,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2165,0.002165151061490178,6.206657872098731e-06,0.20358633995056152,-0.4404335021972656,3.1033289360493654e-06,0.10179316997528076,-0.2202167510986328,-0.11625532805919647,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2166,0.0027608757372945547,5.230288934399141e-06,0.14050811529159546,-0.3500063419342041,2.6151444671995705e-06,0.07025405764579773,-0.17500317096710205,-0.1019856259226799,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2167,0.0015253572491928935,6.854694220237434e-06,0.21831709146499634,-0.39711594581604004,3.427347110118717e-06,0.10915854573249817,-0.19855797290802002,-0.08787064254283905,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2168,0.0015091223176568747,6.3416355260415e-06,0.18398141860961914,-0.4155607223510742,3.17081776302075e-06,0.09199070930480957,-0.2077803611755371,-0.11427735537290573,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2169,0.0018854228546842933,4.676480784837622e-06,0.16324150562286377,-0.3994920253753662,2.338240392418811e-06,0.08162075281143188,-0.1997460126876831,-0.11623749881982803,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2170,0.0017337683821097016,5.571352176048094e-06,0.14944040775299072,-0.38059544563293457,2.785676088024047e-06,0.07472020387649536,-0.19029772281646729,-0.1138409674167633,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2171,0.001757088117301464,5.1998586059198715e-06,0.15029239654541016,-0.37606120109558105,2.5999293029599357e-06,0.07514619827270508,-0.18803060054779053,-0.11112471669912338,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2172,0.0018536560237407684,5.04411900692503e-06,0.12567347288131714,-0.3392674922943115,2.522059503462515e-06,0.06283673644065857,-0.16963374614715576,-0.10494083166122437,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2173,0.003106145653873682,5.581760433415184e-06,0.19399213790893555,-0.4231255054473877,2.790880216707592e-06,0.09699606895446777,-0.21156275272369385,-0.11145775020122528,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2174,0.002481808653101325,6.854567345726537e-06,0.2129124402999878,-0.4243781566619873,3.4272836728632683e-06,0.1064562201499939,-0.21218907833099365,-0.10324762016534805,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2175,0.0016282694414258003,5.384861196944257e-06,0.18221354484558105,-0.43286752700805664,2.6924305984721286e-06,0.09110677242279053,-0.21643376350402832,-0.12369602918624878,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2176,0.0023754897993057966,5.7123029364447575e-06,0.17937630414962769,-0.40239596366882324,2.8561514682223788e-06,0.08968815207481384,-0.20119798183441162,-0.10913148522377014,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2177,0.0016818293370306492,4.9320710786560085e-06,0.14107775688171387,-0.372805118560791,2.4660355393280042e-06,0.07053887844085693,-0.1864025592803955,-0.11417938768863678,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2178,0.0015638475306332111,5.211235020396998e-06,0.18691504001617432,-0.35905981063842773,2.605617510198499e-06,0.09345752000808716,-0.17952990531921387,-0.08450593054294586,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2179,0.001693674479611218,6.312217010417953e-06,0.16867047548294067,-0.3962209224700928,3.1561085052089766e-06,0.08433523774147034,-0.1981104612350464,-0.11207839101552963,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2180,0.0022612037137150764,7.0779524321551435e-06,0.20694875717163086,-0.4068312644958496,3.5389762160775717e-06,0.10347437858581543,-0.2034156322479248,-0.09767650812864304,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2181,0.0016974018653854728,5.006726951251039e-06,0.1640545129776001,-0.41878604888916016,2.5033634756255196e-06,0.08202725648880005,-0.20939302444458008,-0.12566587328910828,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2182,0.0016308489721268415,7.367488251475152e-06,0.2299724817276001,-0.4688456058502197,3.683744125737576e-06,0.11498624086380005,-0.23442280292510986,-0.11780203133821487,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2183,0.0024465974420309067,5.240055088506779e-06,0.17059969902038574,-0.44057130813598633,2.6200275442533894e-06,0.08529984951019287,-0.22028565406799316,-0.13253659009933472,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2184,0.0024531858507543802,5.572731424763333e-06,0.16568297147750854,-0.4006068706512451,2.7863657123816665e-06,0.08284148573875427,-0.20030343532562256,-0.1150059774518013,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2185,0.002572242170572281,5.63693038202473e-06,0.19517898559570312,-0.4270768165588379,2.818465191012365e-06,0.09758949279785156,-0.21353840827941895,-0.11337385326623917,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
2186,0.0029858823399990797,5.777236765425187e-06,0.19080489873886108,-0.42562437057495117,2.8886183827125933e-06,0.09540244936943054,-0.21281218528747559,-0.11442096531391144,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
