mode,split,scope,pred_key,N,RMSE,MAE,NRMSE,Bias,P90AE
H2_target_MLP_direct,test,C3-CO,mlp_direct_ppm,670,14.92845915227482,10.191668013212224,0.06634870734344364,-0.5816633082620744,23.71380669495909
H2_target_MLP_direct,test,C3-CO_low_25_100,mlp_direct_ppm,268,13.644490740718485,8.793734114325963,0.060642181069859934,3.8446550857790336,20.57308207851161
H2_target_MLP_direct,test,C3-CO_mid_125_175,mlp_direct_ppm,201,12.396145599287207,9.176573495348348,0.05509398044127647,-0.19667549597904288,20.238016960565915
H2_target_MLP_direct,test,C3-CO_high_200_250,mlp_direct_ppm,201,18.465347177537584,13.070674396257782,0.08206820967794481,-6.868408979266582,33.20009057549589
H2_target_MLP_direct,test,C3-nonCO,mlp_direct_ppm,2010,18.709637192961072,5.105433712545883,0.1635153905791384,1.367394280286849,9.108728025310675
H2_target_MLP_direct,test,nonCO_ALL,mlp_direct_ppm,6030,15.488297040137878,4.871000832082479,0.12970752544784162,0.9320242763876462,9.308520062068038
H2b_source_aug_target_Ridge,test,ALL,source_aug_target_ridge_ppm,8040,16.006937565947673,6.53036179289728,0.11834006654515783,0.8018867409242856,14.472503759768998
H2b_source_aug_target_Ridge,test,C1,source_aug_target_ridge_ppm,2680,16.074981840554347,7.008121902886599,0.09871879950990375,0.43801944710262664,15.121470434003406
H2b_source_aug_target_Ridge,test,C1-CO,source_aug_target_ridge_ppm,670,24.922653732208232,13.550974676660656,0.11076734992092548,-0.957580512902205,27.017852778710733
H2b_source_aug_target_Ridge,test,C1-CO_low_25_100,source_aug_target_ridge_ppm,268,13.331142008792117,10.046513472759894,0.059249520039076076,3.622981380405641,21.392710976233282
H2b_source_aug_target_Ridge,test,C1-CO_mid_125_175,source_aug_target_ridge_ppm,201,14.857610448818521,11.91369358851509,0.06603382421697121,6.981255340520297,24.487905539783497
H2b_source_aug_target_Ridge,test,C1-CO_high_200_250,source_aug_target_ridge_ppm,201,40.15911493370123,19.860870703340577,0.1784849552608944,-15.003832224068503,35.45832391143341
