filename,client_id,unit_id,gas_code,gas,gas_type,class_label,classification_label,concentration_code,concentration,repeat_id,phase_label,regression_label,stage,channel,N,RMSE,MAE,max_abs_diff,pearson,cosine
B3_GCO_F090_R1.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,1,early,"[0.0, 225.0, 0.0, 0.0]",crop,2,1100,0.0009568162660982302,0.000662290403077574,0.0035804355802017546,0.9998742393826076,0.9999909786924496
B3_GCO_F090_R1.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,1,early,"[0.0, 225.0, 0.0, 0.0]",crop,3,1100,0.0011744618848221733,0.0008597556724497139,0.004511081457023558,0.9998947380203392,0.9999874211846048
B3_GCO_F090_R1.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,1,early,"[0.0, 225.0, 0.0, 0.0]",crop,4,1100,0.0017141003404905063,0.0011797964556724179,0.00823708661849748,0.9994001613092963,0.9999505559024039
B3_GCO_F090_R1.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,1,early,"[0.0, 225.0, 0.0, 0.0]",crop,5,1100,0.0014849217711807312,0.001122684338492627,0.006030124891804586,0.9986079285326543,0.9999168652464788
B3_GCO_F090_R1.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,1,early,"[0.0, 225.0, 0.0, 0.0]",crop,6,1100,0.0012740846652499593,0.0009185986238412269,0.005061905833968733,0.9997157373638614,0.9999812590285495
B3_GCO_F090_R1.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,1,early,"[0.0, 225.0, 0.0, 0.0]",crop,7,1100,0.0022488902514513375,0.001609481801415864,0.009216974344389506,0.9999731804228591,0.9999957969038913
B3_GCO_F090_R1.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,1,early,"[0.0, 225.0, 0.0, 0.0]",windows,0,2100,0.001334184342926442,0.0010108884200044918,0.005483165383338928,0.9971154876679733,0.9998360055199521
B3_GCO_F090_R1.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,1,early,"[0.0, 225.0, 0.0, 0.0]",windows,1,2100,0.0008695563185780379,0.0006829893096749271,0.0035660862922668457,0.9988153395463679,0.9999591440930198
B3_GCO_F090_R1.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,1,early,"[0.0, 225.0, 0.0, 0.0]",windows,2,2100,0.0009421771907975991,0.0006475338976209363,0.003580436110496521,0.999837495108259,0.9999915071502063
B3_GCO_F090_R1.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,1,early,"[0.0, 225.0, 0.0, 0.0]",windows,3,2100,0.0011804108365252514,0.0008662466421013787,0.004511088132858276,0.9998843980429117,0.9999876531643912
B3_GCO_F090_R1.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,1,early,"[0.0, 225.0, 0.0, 0.0]",windows,4,2100,0.0017234378579604969,0.0011867864158280315,0.008237078785896301,0.99922655537195,0.9999512310801706
B3_GCO_F090_R1.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,1,early,"[0.0, 225.0, 0.0, 0.0]",windows,5,2100,0.0014799012941249705,0.0011202117443705598,0.006030119955539703,0.9980609827757726,0.9999195405111472
B3_GCO_F090_R1.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,1,early,"[0.0, 225.0, 0.0, 0.0]",windows,6,2100,0.001263926205101322,0.0009085387844104498,0.005061909556388855,0.9996103137054223,0.9999820621391807
B3_GCO_F090_R1.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,1,early,"[0.0, 225.0, 0.0, 0.0]",windows,7,2100,0.002270122616250742,0.0016309130373632623,0.00921696424484253,0.9999704425298944,0.9999958301213687
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",sensor10,0,5670,0.48048608330446085,0.2635810111698902,2.3759999999999977,0.8057049303973456,0.9999090141188977
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",sensor10,1,5670,0.446958429865547,0.20228975602586408,1.9200000000000017,0.8136216956760602,0.9997909188187697
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",sensor10,2,5670,0.9479978103365533,0.3885027630805384,4.393999999999998,0.8189622910296575,0.9990525467242755
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",sensor10,3,5670,0.17154247495388963,0.07288859494414983,0.71,0.8366461342859608,0.9990230295872912
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",sensor10,4,5670,2.867209794401964,1.2874236919458748,13.563999999999993,0.8248208102328045,0.9996043976966758
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",sensor10,5,5670,1.625060132818037,0.7257065990593503,7.254999999999988,0.8155049685001763,0.9996819094647182
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",sensor10,6,5670,2.13163041332212,0.9019917842445527,9.349999999999902,0.8308025777659392,0.9992151550305224
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",sensor10,7,5670,0.7661820288371117,0.3475978835978828,3.1690000000000005,0.867646121518979,0.9950483716223593
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",conductance,0,5670,0.00039305068606759714,0.00021212206117584076,0.0019228617776166045,0.8048370008301571,0.9999021902996476
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",conductance,1,5670,0.0009937952876801794,0.0004420256263410762,0.004240578626711941,0.812088607173487,0.9997652257529025
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",conductance,2,5670,0.0023081808877908638,0.0009230755272425891,0.010511706222346547,0.8151821197733933,0.9987668308736648
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",conductance,3,5670,0.013372016259640653,0.005573377851490285,0.05395136777191639,0.8321755329720937,0.9986908906046673
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",conductance,4,5670,0.0003021438611990266,0.0001327878250460197,0.0014107805949385294,0.8220698821528717,0.999530407336884
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",conductance,5,5670,0.00042177810777053413,0.00018457424807989822,0.0018658035158418736,0.8139691266971398,0.9996335855956077
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",conductance,6,5670,0.0008427059534718267,0.0003481322783702827,0.003660270468075554,0.8268192143735595,0.9989937807859228
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",conductance,7,5670,0.021143851617710666,0.009241142467193701,0.08024936677947359,0.8553210159381108,0.9894502941486579
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",relative,0,5670,0.014085611738311616,0.007599205214200891,0.0686665406550188,0.804837000830158,0.8206529104663343
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",relative,1,5670,0.02207899207381929,0.009811339418812516,0.0941296569840313,0.8120886071734866,0.8503714583531637
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",relative,2,5670,0.051894474365949204,0.020771134792637435,0.23609045838270284,0.8151821197733944,0.8502060809731119
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",relative,3,5670,0.053554318123579935,0.022334223612248662,0.21614793087142228,0.8321755329720939,0.861350466981067
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",relative,4,5670,0.031451591237551896,0.013849805749650838,0.14659076867003157,0.8220698821528719,0.8542834375586964
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",relative,5,5670,0.027761804572144333,0.012153507877774137,0.12285438155701488,0.8139691266971398,0.8556531616585169
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",relative,6,5670,0.04680079719343844,0.019361119268012546,0.20301240851110647,0.8268192143735592,0.8618268995951117
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",relative,7,5670,0.17156446823258414,0.07500081400826418,0.6512416740405539,0.8553210159381116,0.8778164227866777
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",crop,0,1100,0.004226579258990974,0.0027206760334577236,0.013886494525767411,0.9379295927118683,0.9968011125506768
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",crop,1,1100,0.006137241600787033,0.003316883823298474,0.019282860863992217,0.9467495504698217,0.9977856640962731
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",crop,2,1100,0.013970028278092305,0.007227812738675343,0.042827940737514475,0.946484736372052,0.9979360899626164
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",crop,3,1100,0.014571791698727209,0.00863327675935412,0.04544797541114726,0.957485449336536,0.9979973714901048
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",crop,4,1100,0.00851308057039838,0.0050159771093932935,0.025183327366328376,0.9396325016267428,0.9979565916779182
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",crop,5,1100,0.007310983518393252,0.00413390348405807,0.023256413226966144,0.929746902351954,0.9980600339946771
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",crop,6,1100,0.012219009107150397,0.0064612765032278485,0.040249548269966906,0.9536804683328994,0.9982136829638775
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",crop,7,1100,0.0380113061053554,0.02360929697761571,0.10820992115236117,0.9802148373089627,0.9987952942606804
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",windows,0,2100,0.00403982990188276,0.00252090244731378,0.013886494562029839,0.9251157545618247,0.9971998336656693
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",windows,1,2100,0.00587488910186807,0.0030128938243502664,0.019282858818769455,0.9367717965334241,0.9980398104327848
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",windows,2,2100,0.013165182263134302,0.006395787291583561,0.042827948927879333,0.939972999226148,0.9982347932888606
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",windows,3,2100,0.013337066771886362,0.007645049112006312,0.045447975397109985,0.9510447907451584,0.9983768940708999
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",windows,4,2100,0.00787468606851853,0.004457457771613485,0.02518332749605179,0.931219996456831,0.9983201832063674
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",windows,5,2100,0.006771775088519701,0.0036561560879151025,0.023256413638591766,0.9187055871547002,0.9983907384864292
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",windows,6,2100,0.011689732731905954,0.005843711094487281,0.0402495414018631,0.946684139419237,0.9984211231321151
B3_GCO_F090_R2.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,middle,"[0.0, 225.0, 0.0, 0.0]",windows,7,2100,0.034504790055178654,0.020978685216534704,0.10820990800857544,0.9798683109466046,0.9990351453237931
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",sensor10,0,5800,0.3254859740608481,0.17853655172412145,1.8100000000000023,0.7809270857257572,0.9999566197426469
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",sensor10,1,5800,0.34100827803684475,0.14053465517240857,1.6229999999999905,0.8282457501025604,0.9998638473994298
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",sensor10,2,5800,0.8308943664966449,0.3182365517241355,4.199000000000002,0.8388611771592204,0.9992594471348817
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",sensor10,3,5800,0.27654895151890707,0.11057327586206807,1.3190000000000004,0.8730044070538495,0.9978141732339201
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",sensor10,4,5800,2.2350882880425074,0.9654291379310008,11.643999999999707,0.8428853425917516,0.9997488973215733
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",sensor10,5,5800,1.2932832482377543,0.5213722413792871,6.3260000000000005,0.8452987029921173,0.9997741074802103
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",sensor10,6,5800,1.8984427743321044,0.7510243103448047,9.059999999999818,0.8499782767892532,0.999342482961467
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",sensor10,7,5800,1.0367887067352692,0.4267517241379304,5.295999999999999,0.8916479254979878,0.9917965824340769
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",conductance,0,5800,0.00027191666077683167,0.0001479487321752029,0.0014925887607032742,0.7822272083845156,0.9999549939289277
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",conductance,1,5800,0.0008383060951827663,0.0003413093624955244,0.003972744670382215,0.8279641015584641,0.9998504913704857
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",conductance,2,5800,0.002029395725281394,0.0007652234504318556,0.010037619918666488,0.8376714846249584,0.9990600460673996
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",conductance,3,5800,0.021344453018375918,0.008544300484332171,0.0967795120107525,0.8682221199473705,0.9963593788183109
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",conductance,4,5800,0.00024106481836490577,0.00010281842091130318,0.001237962020725087,0.842826096463893,0.9997131008368213
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",conductance,5,5800,0.0003746607310307513,0.00014880688923300122,0.0018202416161813874,0.8438079196447547,0.999741805297179
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",conductance,6,5800,0.0007855701677587706,0.0003063374666778002,0.0037257739873449956,0.848547403862129,0.9991710137271346
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",conductance,7,5800,0.036333658394255446,0.015129283120061213,0.1624774511391392,0.881450405638776,0.9763651486101382
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",relative,0,5800,0.009591580302501488,0.005218726206987742,0.05269288924511415,0.7822272083845149,0.8534726207702672
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",relative,1,5800,0.017614974256736,0.007172256624969559,0.0834658211029425,0.8279641015584652,0.874030746054673
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",relative,2,5800,0.045422466146205105,0.01712583111856227,0.22468816412369114,0.8376714846249584,0.8762910467063904
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",relative,3,5800,0.09387660176118023,0.03759399678963604,0.42553028540255544,0.8682221199473699,0.8915699003451135
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",relative,4,5800,0.02461725793283496,0.010509945153707477,0.12637784006838956,0.842826096463893,0.8851280577241479
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",relative,5,5800,0.023245047661180802,0.009235717736833184,0.11291038834216086,0.843807919644754,0.8780911912685434
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",relative,6,5800,0.04264583695570872,0.016643954496239975,0.20216484193779793,0.8485474038621296,0.8860466670923642
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",relative,7,5800,0.32867210091556753,0.13685857760892775,1.469795270724475,0.8814504056387764,0.9068712857432416
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",crop,0,1100,0.0010352210717823674,0.0007908355295641917,0.0036340817662667835,0.994524664462731,0.9996507451818768
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",crop,1,1100,0.0006625344123221221,0.00048039904777099,0.003225673761437939,0.9989008465783197,0.9999652447377059
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",crop,2,1100,0.0008066184089902885,0.0005936694444952173,0.0030377524324336352,0.9997824614171661,0.9999924780638746
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",crop,3,1100,0.0016122651886800547,0.0010675087778856719,0.008700733723628007,0.9999101704372436,0.9999937843491167
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",crop,4,1100,0.0014762603181714068,0.0010297133819290039,0.005291558083950959,0.998157130544159,0.9999191222425468
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",crop,5,1100,0.001213546457972225,0.0008613772098999036,0.00744015672884607,0.9980631883568319,0.999935603591537
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",crop,6,1100,0.0010852788918242389,0.000797358380751879,0.004185049085455916,0.9994729284856005,0.9999859699876569
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",crop,7,1100,0.00326973350315487,0.002301976831318734,0.014531459057620433,0.9999796814096985,0.9999981735703831
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",windows,0,2100,0.0010329108439836097,0.0007870458733287662,0.0036340802907943726,0.9918389747058437,0.9996646737961686
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",windows,1,2100,0.0006612346801101294,0.00047801150607743433,0.003225676715373993,0.9982496494708651,0.9999665403969102
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",windows,2,2100,0.0007774463961301845,0.0005728443562319236,0.003037750720977783,0.9996681398648761,0.9999932443042777
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",windows,3,2100,0.0016121316177734053,0.0010650562131333918,0.008700728416442871,0.9998822522471199,0.999993977811952
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",windows,4,2100,0.0014714503008792438,0.0010265117470615742,0.005291551351547241,0.9971762881786354,0.9999223677309391
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",windows,5,2100,0.0012092726043319885,0.0008580599830574578,0.007440157234668732,0.9968979327954566,0.9999381472064127
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",windows,6,2100,0.001076064331808125,0.00078767103630872,0.00418505072593689,0.9991901042232265,0.9999866612067104
B3_GCO_F090_R3.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",windows,7,2100,0.0032705691846102738,0.0022819696655053466,0.014531373977661133,0.9999748471643127,0.9999982310767632
B3_GCO_F090_R4.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,4,late,"[0.0, 225.0, 0.0, 0.0]",sensor10,0,5793,0.3597258793573033,0.18861250647331676,1.8460000000000036,0.8386441634475756,0.9999461467713968
B3_GCO_F090_R4.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,4,late,"[0.0, 225.0, 0.0, 0.0]",sensor10,1,5793,0.3013269193416759,0.13259920018412485,1.3899999999999757,0.8547376572363372,0.999895362253491
B3_GCO_F090_R4.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,4,late,"[0.0, 225.0, 0.0, 0.0]",sensor10,2,5793,0.8168725859264607,0.3141889349214554,4.030999999999995,0.8451521448448426,0.9992831563596682
B3_GCO_F090_R4.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,4,late,"[0.0, 225.0, 0.0, 0.0]",sensor10,3,5793,0.1640296706625464,0.06474319581103541,0.7399999999999927,0.8676122467146264,0.9990430821562459
B3_GCO_F090_R4.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,4,late,"[0.0, 225.0, 0.0, 0.0]",sensor10,4,5793,2.1080563738742737,0.9322984061222593,10.200999999999993,0.8536058545806873,0.9997760726791903
B3_GCO_F090_R4.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,4,late,"[0.0, 225.0, 0.0, 0.0]",sensor10,5,5793,1.2611896079080156,0.543810590367646,6.21200000000001,0.8528180918112559,0.9997901637982533
B3_GCO_F090_R4.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,4,late,"[0.0, 225.0, 0.0, 0.0]",sensor10,6,5793,1.785581262654404,0.7269180332585122,8.109999999999978,0.8587444240424605,0.9994280532175815
B3_GCO_F090_R4.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,4,late,"[0.0, 225.0, 0.0, 0.0]",sensor10,7,5793,0.7499703973705366,0.31869724955405876,3.312999999999999,0.8881759952251436,0.9960684850906383
B3_GCO_F090_R4.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,4,late,"[0.0, 225.0, 0.0, 0.0]",conductance,0,5793,0.00030880666681868974,0.00016000103091883748,0.0015595458074546646,0.8386279814193098,0.9999428815547612
B3_GCO_F090_R4.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,4,late,"[0.0, 225.0, 0.0, 0.0]",conductance,1,5793,0.0007322868450625032,0.0003176362631845183,0.0033620681312050843,0.8526172763339945,0.9998843955659001
B3_GCO_F090_R4.txt,3,3,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,4,late,"[0.0, 225.0, 0.0, 0.0]",conductance,2,5793,0.0020041171021729634,0.000757736003780915,0.009643212154395127,0.842960594701057,0.9990848106944765
