mode,split,scope,pred_key,N,RMSE,MAE,NRMSE,Bias,P90AE
L2_unified_val_selector,test,C5-CO_mid_125_175,corrected_ppm,102,25.42238685854963,17.379893883111798,0.11298838603799835,5.0334875413593245,34.89349056332068
L2_unified_val_selector,test,C5-CO_high_200_250,corrected_ppm,102,27.621940260732757,14.681409779403637,0.12276417893659004,-5.29092338945075,28.63455420217961
L2_unified_val_selector,test,C5-nonCO,corrected_ppm,1020,32.58627255020881,9.43685560750623,0.25628611168261983,1.8753503065027364,12.5
L2_unified_val_selector,test,nonCO_ALL,corrected_ppm,4050,19.124659355051797,5.486981244136728,0.1512151579786093,0.8556187419155272,8.94692004797115
L2_client_val_selector,test,ALL,corrected_ppm,5400,22.629608643055928,7.176344482376859,0.14804069204916415,-0.38292896312655256,12.993125834449488
L2_client_val_selector,test,C3,corrected_ppm,2680,12.718446164943577,4.77771399595273,0.09624627379519929,-0.08217348915109059,9.929066110244902
L2_client_val_selector,test,C3-CO,corrected_ppm,670,14.265474297910679,7.164897421912921,0.06340210799071413,-0.828187676321464,14.389510938608797
L2_client_val_selector,test,C3-CO_low_25_100,corrected_ppm,268,7.166380361461934,4.151045196905205,0.03185057938427527,0.8224607047577666,10.495075799267145
L2_client_val_selector,test,C3-CO_mid_125_175,corrected_ppm,201,15.254412300790817,8.471278242726635,0.06779738800351474,1.732350679325223,13.062492784455173
L2_client_val_selector,test,C3-CO_high_200_250,corrected_ppm,201,19.42093591613063,9.876986234442827,0.08631527073835835,-5.589590540073791,18.423141547170076
L2_client_val_selector,test,C3-nonCO,corrected_ppm,2010,12.159108169844279,3.9819861872993334,0.10493419140930771,0.1664979065723672,7.950827508302109
L2_client_val_selector,test,C4,corrected_ppm,1360,27.692877618295437,8.16993480358005,0.12851136718942083,-2.9311947000355087,14.353570402974029
L2_client_val_selector,test,C4-CO,corrected_ppm,340,53.70721427809837,20.51763186381886,0.23869873012488166,-11.280422497700133,29.50487763962641
L2_client_val_selector,test,C4-CO_low_25_100,corrected_ppm,136,7.075083755287889,4.978652262149346,0.031444816690168395,0.998855395582698,12.600474088986616
L2_client_val_selector,test,C4-CO_mid_125_175,corrected_ppm,102,16.174231050632887,12.476978241951034,0.07188547133614616,0.2914643482646592,31.72285272686571
L2_client_val_selector,test,C4-CO_high_200_250,corrected_ppm,102,96.3666681038636,49.27692495457937,0.4282963026838383,-39.22467986804204,237.5
L2_client_val_selector,test,C4-nonCO,corrected_ppm,1020,7.812746371880182,4.054035783500447,0.05502606117209529,-0.14811876748063368,9.957387083358823
L2_client_val_selector,test,C5,corrected_ppm,1360,30.784401991459518,10.909467178538861,0.22858299543216076,1.5726715750660527,19.304770592174833
